,Product Name,Price,Brand,Categories,Product Sold,Stock,Rating,5 Start,4 Start,3 Start,2 Start,1 Start,Total Rating,No of Comments,Image and Video,Parent Category
108,Áo Sweater cổ cao nam dáng rộng màu trơn thời trang Hàn Quốc cho fashion simple áo len unisex bigsize áo sweater form rộng trơn,224500.0,simple,"Thời Trang Nam/Áo Hoodie, Áo Len & Áo Nỉ/Áo Len",170,19782,4.5,38,4,3,2,2,49,28,20,Thời Trang Nam
109,Áo Len Nam Faviti Kiểu Cổ Tròn Dài Tay Hạt Gạo Chất Dày Dặn Cực Ấm Cao Cấp Phong Cách Kiểu Dáng Hàn Quốc Form Rộng AL69,187000.0,simple,"Thời Trang Nam/Áo Hoodie, Áo Len & Áo Nỉ/Áo Len",5700,1308,4.8,2000,121,46,20,37,2200,1000,670,Thời Trang Nam
110,Áo Len Tăm Đũa Cộc Tay Dáng Ôm Cổ Tròn Basic M3029,102915.0,simple,Thời Trang Nữ/Áo len & Cardigan,4200,2487,4.9,1500,33,9,5,3,1500,1000,903,Thời Trang Nữ
111,Áo len nam cổ cao nam thời trang- áo len nam,149000.0,simple,"Thời Trang Nam/Áo Hoodie, Áo Len & Áo Nỉ/Áo Len",1300,7484,4.8,385,25,12,6,8,436,258,174,Thời Trang Nam
112,Áo Cardigan len dệt 2 chi tiết phong cách Hàn Quốc,175000.0,simple,Thời Trang Nữ/Áo len & Cardigan,1200,8,5.0,415,15,2,0,0,432,297,265,Thời Trang Nữ
113,Áo GENAISHA dệt kim chui đầu dáng rộng phong cách Hàn Quốc dành cho nữ,99000.0,Genaisha,Thời Trang Nữ/Áo len & Cardigan,564,142230,4.7,149,6,8,1,7,171,83,77,Thời Trang Nữ
114,Áo len thổ cẩm họa tiết 2 màu siêu đẹp cực xinh ( ảnh thật + video ),155000.0,Genaisha,"Thời Trang Nữ/Áo khoác, Áo choàng & Vest/Áo khoác mùa đông & Áo choàng",1600,1,4.9,556,27,7,4,2,596,295,228,Thời Trang Nữ
115,SẴN HÀNG Áo len Noel Giáng sinh Merry Christmas người tuyết quàng khăn QCCC l1 cực hot,359000.0,Genaisha,Thời Trang Nữ/Áo len & Cardigan,66,32,4.6,12,2,0,0,1,15,11,10,Thời Trang Nữ
116,Áo khoác cardigan len họa tiết da báo dáng dài,49500.0,Genaisha,Thời Trang Nữ/Áo len & Cardigan,10300,142230,4.9,4500,229,69,15,19,4900,2900,2500,Thời Trang Nữ
117,"[Phú Linh Shop] BST áo len nữ TONE ĐỎ, áo len, gile, cardigan Giáng Sinh, Noel, Tết (hàng Quảng Châu)",124500.0,Genaisha,Thời Trang Nữ/Áo len & Cardigan,87,861,4.9,23,0,0,1,0,24,10,10,Thời Trang Nữ
118,áo khoác cardigan len nữ SUTANO phối viền túi hình con gấu hàng cao cấp QCCC phong cách hàn quốc A52,174000.0,Gấu,Thời Trang Nữ/Áo len & Cardigan,1800,9013,4.8,523,19,10,5,15,572,102,91,Thời Trang Nữ
119,Áo len nữ form rộng cổ tròn chất len thừng dày dặn phong cách hàn quốc,185000.0,Gấu,Thời Trang Nữ/Áo len & Cardigan,468,435,4.8,146,16,6,0,1,169,125,106,Thời Trang Nữ
120,"Áo len mỏng khuy đồng dáng ôm body, Áo kiểu len cổ tim AL9813 - NhiNhi Shop",99000.0,Gấu,Thời Trang Nữ/Áo len & Cardigan,922,2404,4.8,214,10,9,5,3,241,104,83,Thời Trang Nữ
121,Áo kiểu XIAOZHAINV dệt kim tay dài cổ lọ phong cách Hàn Quốc tùy chọn màu sắc,129000.0,XIAO ZHAI NV,Thời Trang Nữ/Áo len & Cardigan,1200,3786,4.8,249,7,8,3,7,274,141,122,Thời Trang Nữ
122,[ LOẠI 1] Áo len nữ cadigan dày phối viền sang chảnh hàng quảng châu cao cấp A525 SUTANO,148500.0,XIAO ZHAI NV,Thời Trang Nữ/Áo len & Cardigan,7200,12660,0.0,0,0,0,0,0,2700,0,0,Thời Trang Nữ
123,Áo Len Dệt Sọc Kẻ Ngang Amé | HQ2949 | Lana Official,299000.0,lana,Thời Trang Nữ/Áo len & Cardigan,760,414,4.9,223,6,1,1,2,233,140,112,Thời Trang Nữ
124,Xiaozhainv Áo dệt kim nữ cổ chữ V dáng ôm 5 màu thời trang,122000.0,XIAO ZHAI NV,Thời Trang Nữ/Áo len & Cardigan,2800,142230,4.9,820,33,15,8,7,883,508,460,Thời Trang Nữ
125,Honypove Áo Khoác Cardigan Có Mũ Trùm Dáng Rộng Phong Cách Hàn Quốc Mới 2022,270500.0,XIAO ZHAI NV,Thời Trang Nữ/Áo len & Cardigan,325,142230,5.0,73,3,0,0,0,76,44,40,Thời Trang Nữ
126,Áo len ngắn tay viền đen chống nhăn hồng tingoan ALISSA TOP/PK,370500.0,tingoan,Thời Trang Nữ/Áo len & Cardigan,1400,271,4.9,507,9,1,0,4,521,302,282,Thời Trang Nữ
127,Porozi Áo sweater Áo croptop dệt kim tay dài dáng ngắn phong cách Hàn Quốc thời trang cho nữ,128500.0,porozi,Thời Trang Nữ/Áo len & Cardigan,1100,28792,4.9,289,12,4,3,3,311,211,187,Thời Trang Nữ
128,Xiaozhainv Áo len tay dài cổ bẻ phong cách Hàn Quốc thời trang cho nữ,136500.0,XIAO ZHAI NV,Thời Trang Nữ/Áo len & Cardigan,2400,142230,4.8,648,31,21,4,11,715,371,338,Thời Trang Nữ
129,Áo Len Nam cổ tròn Vặn Thừng dày đẹp AL94,290000.0,XIAO ZHAI NV,"Thời Trang Nam/Áo Hoodie, Áo Len & Áo Nỉ/Áo Len",7,125,5.0,7,0,0,0,0,7,7,7,Thời Trang Nam
130,"Cardigan Nữ Nhiều Màu, Áo Khoác Len Giấu Quần Mềm Mịn Dáng Hàn Siêu Hót",181000.0,XIAO ZHAI NV,Thời Trang Nữ/Áo len & Cardigan,2600,1274,4.9,896,37,11,9,12,965,308,266,Thời Trang Nữ
131,Áo cardigan polo croptop form rộng 5 màu vintage cực xinh,179000.0,XIAO ZHAI NV,Thời Trang Nữ/Áo len & Cardigan,384,1,4.9,107,10,2,0,0,119,82,77,Thời Trang Nữ
132,Áo thun ZHELIHANGFEI vải dệt kim tay dài phối dây xích cá tính trẻ trung cho bạn gái,110000.0,ZHELIHANGFEI,Thời Trang Nữ/Áo len & Cardigan,1300,142230,4.9,382,30,8,0,3,423,270,246,Thời Trang Nữ
133,Áo len mỏng croptop tay dài rách tua rua hot girl hàng Quảng Châu,115000.0,ZHELIHANGFEI,Thời Trang Nữ/Áo len & Cardigan,318,4787,4.7,65,5,3,2,1,76,44,33,Thời Trang Nữ
134,Áo len móc cổ tim dày dặn 2 màu 991(kèm ảnh thật và video),199000.0,ZHELIHANGFEI,Thời Trang Nữ/Áo len & Cardigan,117,10,0.0,0,0,0,0,0,26,0,0,Thời Trang Nữ
135,Áo khoác len cardigan hoạ tiết CHỮ CÁI ( Ảnh thật ),270000.0,ZHELIHANGFEI,"Thời Trang Nữ/Áo khoác, Áo choàng & Vest/Áo khoác mùa đông & Áo choàng",1000,11,4.9,457,21,6,3,2,489,351,320,Thời Trang Nữ
136,[RẺ VÔ ĐỊCH] ÁO GILE Len sọc CARO ULAZZANG HÀN QUỐC - HÀNG SẴN Ạ,139000.0,ZHELIHANGFEI,Thời Trang Nữ/Áo/Khác,204,589,4.8,65,3,3,1,1,73,44,34,Thời Trang Nữ
137,「MOTEL7」Áo Khoác Cardigan Dệt Kim Tay Dài Cổ Chữ V Dáng Rộng Màu Xanh Navy Thời Trang Mùa Thu,229000.0,ZHELIHANGFEI,Thời Trang Nữ/Áo len & Cardigan,754,11102,4.9,164,7,5,3,0,175,118,101,Thời Trang Nữ
138,Áo Sweater Dáng Rộng Dày Dặn Ấm Áp Theo Phong Cách Thu Đông Retro,350000.0,ZHELIHANGFEI,Thời Trang Nữ/Áo len & Cardigan,334,7629,4.6,68,6,8,0,2,84,55,47,Thời Trang Nữ
139,Áo khoác cardigan ZHELIHANGFEI tay dài dáng rộng cổ chữ V thời trang dành cho nữ,190000.0,ZHELIHANGFEI,Thời Trang Nữ/Áo len & Cardigan,570,142230,4.9,145,6,1,0,3,155,100,92,Thời Trang Nữ
140,sét áo len yếm kẻ buộc nơ sau cổ dáng ngắn kèm áo cardigan cổ v Hàng quảng châu đẹp (có sẵn),147000.0,ZHELIHANGFEI,Thời Trang Nữ/Áo len & Cardigan,651,2,5.0,236,8,1,0,0,245,173,150,Thời Trang Nữ
141,Áo Len Cổ V Form Rộng Chất Vặn Thừng Trơn Nhẹ Nhàng phong cách Hàn Quốc Đủ Màu Đủ Size Cho Nữ,194000.0,ZHELIHANGFEI,Thời Trang Nữ/Áo len & Cardigan,291,14109954,4.8,75,5,2,2,1,85,62,52,Thời Trang Nữ
142,Áo gile Forgirl len nữ thổ cẩm dáng rộng thu đông siêu hot,105000.0,ZHELIHANGFEI,"Thời Trang Nữ/Áo khoác, Áo choàng & Vest/Áo khoác mùa đông & Áo choàng",5900,142230,0.0,0,0,0,0,0,3100,0,0,Thời Trang Nữ
143,[FreeshipExtra]Áo len 2hand xinh xắn form rộng phong cách Hàn Quốc,89000.0,ZHELIHANGFEI,Thời Trang Nữ/Áo len & Cardigan,32,1,5.0,16,0,0,0,0,16,9,8,Thời Trang Nữ
144,Hàng Có Sẵn!Dio!Áo Khoác Cardigan Dệt Kim Giữ Ấm Xu Hướng Mới,319700.0,ZHELIHANGFEI,Thời Trang Nữ/Áo len & Cardigan,28,7963,4.6,6,1,1,0,0,8,3,2,Thời Trang Nữ
145,"[QUÀ TẶNG LÀ DÂY BUỘC TÓC TRƠN MÀU BẠN NHÉ] Set Áo Váy Len, Áo Cặp Len Choàng Hàng Quảng Châu Cao Cấp Hot Hit",234000.0,ZHELIHANGFEI,Thời Trang Nữ/Áo len & Cardigan,894,1522,4.8,235,14,7,1,4,261,41,35,Thời Trang Nữ
146,Áo Khoác Cardigan Dệt Kim Phong Cách Thời Trang Xuân Thu 2022 Cho Nam Giới,303912.0,ZHELIHANGFEI,"Thời Trang Nam/Áo Hoodie, Áo Len & Áo Nỉ/Áo Len",128,29980,0.0,0,0,0,0,0,33,0,0,Thời Trang Nam
147,ÁO LEN VẠT TÔM CỔ LỌ,155000.0,ZHELIHANGFEI,"Thời Trang Nữ/Áo khoác, Áo choàng & Vest/Áo khoác mùa đông & Áo choàng",253,30,4.7,44,4,0,1,2,51,29,22,Thời Trang Nữ
148,Áo khoác cadigan len lửng tay dơi hàng QCL1,150350.0,ZHELIHANGFEI,Thời Trang Nữ/Áo len & Cardigan,711,175,4.9,192,8,4,3,0,207,112,99,Thời Trang Nữ
149,"Áo len nam cổ lọ dài tay NPV chất dày dặn kiểu dáng hàn quốc , Áo len nam phong cách Ulzzang ấn tượng",122000.0,Ulzzang,"Thời Trang Nam/Áo Hoodie, Áo Len & Áo Nỉ/Áo Len",370,6922,4.9,101,8,2,0,1,112,60,40,Thời Trang Nam
150,Áo len rách nữ form rộng dài phối màu đen trắng cá tính,98800.0,Ulzzang,Thời Trang Nữ/Áo len & Cardigan,101,8517,4.7,21,4,2,0,0,27,11,6,Thời Trang Nữ
151,Áo len tay lỡ cổ 3p nhiều màu chất len mềm mịn co giãn cho nữ áo len tay dài khuy kèm ảnh thật,174000.0,Ulzzang,Thời Trang Nữ/Áo len & Cardigan,116,128,5.0,34,1,0,0,0,35,19,14,Thời Trang Nữ
152,Áo len cổ lọ trơn chất len lông thỏ dày mịn ấm áp hàng Quảng Châu LYY BOUTIQUE,253500.0,Ulzzang,Thời Trang Nữ/Áo len & Cardigan,2000,635,0.0,0,0,0,0,0,786,0,0,Thời Trang Nữ
153,Áo len Nelly Heybig trơn màu xanh lá,189000.0,ELLY,Thời Trang Nữ/Áo len & Cardigan,92,45,4.9,31,2,0,0,0,33,21,18,Thời Trang Nữ
154,ÁO LEN RÁCH GẤU FOM RỘNG CỰC XINH,140000.0,Gấu,Thời Trang Nữ/Áo len & Cardigan,267,22,4.6,26,2,3,2,0,33,16,10,Thời Trang Nữ
155,"Áo Len tăm mongtoghi khuy B cài cổ V sang chảnh, dáng len body",122400.0,Gấu,Thời Trang Nữ/Áo len & Cardigan,1000,1936,4.9,263,7,7,2,1,280,162,130,Thời Trang Nữ
156,áo len dây trễ vai bèo chéo sexy (6533#),149500.0,Gấu,Thời Trang Nữ/Áo len & Cardigan,1800,44,4.9,536,23,13,6,4,582,330,280,Thời Trang Nữ
157,Áo len xù dài tay cổ lượn viền xám tingoan TIFFANY TOP/GR,199000.0,tingoan,Thời Trang Nữ/Áo len & Cardigan,1500,167,5.0,562,6,1,0,0,569,403,381,Thời Trang Nữ
158,Áo len trơn lệch vai dấu quần,395000.0,tingoan,Thời Trang Nữ/Áo len & Cardigan,169,9,4.7,37,4,3,1,0,45,29,21,Thời Trang Nữ
159,(HÀNG SẴN) Áo len nữ cổ V dệt kim mềm mịn form rộng retro kiểu Pháp đơn giản,239000.0,tingoan,Thời Trang Nữ/Áo len & Cardigan,106,1169,4.5,23,5,4,1,0,33,13,8,Thời Trang Nữ
160,Áo sweater tay dài màu đen đơn giản nữ tính,114500.0,tingoan,Thời Trang Nữ/Áo len & Cardigan,325,648,4.7,96,4,5,1,3,109,33,28,Thời Trang Nữ
161,MONÁ Set áo khoác len cardigan cổ chữ V có nút TIARA SET | Bản limited,232000.0,Moná Made,"Thời Trang Nữ/Áo khoác, Áo choàng & Vest/Áo khoác mùa đông & Áo choàng",626,252,4.9,201,8,2,0,1,212,157,142,Thời Trang Nữ
162,Áo gile len đầu vụ khách chốt livestream,69000.0,Moná Made,Thời Trang Nữ/Áo len & Cardigan,1800,69261,4.8,502,29,13,10,5,559,448,400,Thời Trang Nữ
163,"sét áo len lưới tay dài dáng rộng , phong cách thời trang dành cho nữ",155000.0,Moná Made,Thời Trang Nữ/Áo/Khác,288,3,0.0,0,0,0,0,0,99,0,0,Thời Trang Nữ
164,Áo gile len cổ V hoạ tiết vặn thừng cổ V mùa đông ấm áp hàn quốc xinh xắn( Có bán kèm sơ mi bên trong),230000.0,Moná Made,Thời Trang Nữ/Áo len & Cardigan,453,1,5.0,208,4,3,0,0,215,171,154,Thời Trang Nữ
165,Áo khoác cardigan len vặn thừng Thảo Chi - Cadigan len dáng rộng - Chất len đan dày dặn ấm áp cực luono,285000.0,Moná Made,"Thời Trang Nữ/Áo khoác, Áo choàng & Vest/Áo khoác mùa đông & Áo choàng",3200,254,4.9,1300,70,21,5,4,1400,900,792,Thời Trang Nữ
166,Áo khoác len cardigan quảng châu bigsize mùa đông dáng rộng ấm len đẹp L002,174000.0,Moná Made,"Thời Trang Nữ/Áo khoác, Áo choàng & Vest/Áo khoác mùa đông & Áo choàng",2800,39558,4.9,396,18,6,3,6,429,266,206,Thời Trang Nữ
167,[VNXK] Áo Khoác Len Cardigan Ulzzang Tay Dài Cổ V Dáng Rộng Nâu Basic Hot Thu Đông 2022 - Free Size Dễ Phối Đồ,249000.0,Ulzzang,Thời Trang Nữ/Áo len & Cardigan,200,700,5.0,2,0,0,0,0,2,0,0,Thời Trang Nữ
168,Áo Croptop Len Tay Dài Cổ 3 Phân Chất Len Mịn Trơn (Ngắn trên rốn),150500.0,Ulzzang,Thời Trang Nữ/Áo len & Cardigan,1100,142230,4.9,327,16,4,2,1,350,231,188,Thời Trang Nữ
169,"Bộ đồ bé trai, đồ bộ thu đông be trai, bé gái tilot hàn quốc cho bé 5-14 tuổi, mã sp TĐ 30-33",67000.0,Ulzzang,Thời Trang Trẻ Em/Quần áo em bé/Bộ quần áo,1600,0,4.4,363,42,37,15,32,489,190,137,Thời Trang Trẻ Em
170,"Bộ đồ bé trai, đồ bộ thu đông be trai, bé gái tilot hàn quốc cho bé 5-14 tuổi, mã sp TĐ 42-45",67000.0,Ulzzang,Thời Trang Trẻ Em/Quần áo em bé/Bộ quần áo,2500,2,4.4,535,71,54,38,35,733,385,250,Thời Trang Trẻ Em
171,"Giày thể thao trẻ em 3 đến 12 tuổi quai dán êm mềm chống trơn đi học, đi chơi phong cách Hàn Quốc ttc076",128000.0,Ulzzang,Thời Trang Trẻ Em/Giày dép bé trai/Giày thể thao,522,142230,4.8,132,15,7,0,2,156,88,59,Thời Trang Trẻ Em
172,Quần Âu Tây Dài Phong Cách Hàn Quốc Cho Bé Từ 15-45Kg,129000.0,Ulzzang,Thời Trang Trẻ Em/Trang phục bé trai/Quần,902,11778,0.0,0,0,0,0,0,222,0,0,Thời Trang Trẻ Em
173,Áo hoodie cho bé SUGOLD Store chất Vải nỉ cao cấp cho bé 15-45kg SGM15,103820.0,Ulzzang,Thời Trang Trẻ Em/Trang phục bé trai/Áo nỉ có mũ,1000,1938,0.0,0,0,0,0,0,310,0,0,Thời Trang Trẻ Em
174,Bộ Áo Sweater + Chân Váy Xếp Ly Sọc Ca Rô Thời Trang Cho Bé Gái 2022 Mới,212800.0,Ulzzang,Thời Trang Trẻ Em/Trang phục bé gái/Bộ quần áo,88,8124,4.8,38,5,3,0,0,28,35,20,Thời Trang Trẻ Em
175,Áo Len Nam Cổ Tròn Dệt Hạt Gạo SUKIYA Chất Dày Dặn Mềm Mại AL41,199200.0,SUKIYA JAPAN,"Thời Trang Nam/Áo Hoodie, Áo Len & Áo Nỉ/Áo Len",1900,56891,4.8,482,44,9,3,7,544,261,207,Thời Trang Nam
176,HÀNG CÓ SẴN : ÁO LEN DỆT THÊU HOA NỔi NGẪU NHIÊN,199000.0,SUKIYA JAPAN,Thời Trang Nữ/Áo/Khác,828,308,0.0,0,0,0,0,0,260,0,0,Thời Trang Nữ
177,"set váy mẹ con mẫu Hàn Quốc cực kì sang chảnh cho mẹ và bé size bé 9-25kg, mẹ 42-58kg",124100.0,SUKIYA JAPAN,Thời Trang Trẻ Em/Trang phục bé gái/Váy/Đầm,3100,7737,4.8,510,41,12,5,6,574,339,255,Thời Trang Trẻ Em
178,"Sale Bộ đồ bé trai 18-40kg, bộ hè bé trai tilot hàn quốc mã 132 133 cho bé 5-14 tuổi.",35000.0,SUKIYA JAPAN,Thời Trang Trẻ Em/Trang phục bé trai/Bộ quần áo,2900,4623,4.7,763,55,26,11,36,891,381,270,Thời Trang Trẻ Em
179,Áo khoác phối nhung đệm bông thời trang thu đông phong cách năng động cho trẻ em,261138.0,SUKIYA JAPAN,Thời Trang Trẻ Em/Trang phục bé trai/Áo khoác mùa đông,386,6770,0.0,0,0,0,0,0,120,0,0,Thời Trang Trẻ Em
180,Áo len dáng xuông Ulzzang,198000.0,Ulzzang,"Thời Trang Nữ/Áo khoác, Áo choàng & Vest/Áo khoác mùa đông & Áo choàng",313,20,4.8,86,9,5,1,0,101,69,55,Thời Trang Nữ
181,"Set bộ quần áo thu đông trẻ em 14-50kg dành cho bé gái đáng yêu, xinh xắn mẫu BTS",99000.0,Ulzzang,Thời Trang Trẻ Em/Quần áo em bé/Bộ quần áo,124,11851,0.0,0,0,0,0,0,34,0,0,Thời Trang Trẻ Em
182,Áo Khoác cardigan Dệt Kim Cổ Chữ V Dáng Rộng Phong Cách Hàn Quốc Thời Trang Cho Nam Giới 2 Màu Lựa Chọn,251000.0,Ulzzang,"Thời Trang Nam/Áo Hoodie, Áo Len & Áo Nỉ/Áo Len",325,142230,4.6,72,10,2,2,5,91,37,26,Thời Trang Nam
183,Set bộ quần áo trẻ em thu đông dành cho bé trai mẫu 3 khoang 5-14 tuổi (18-45kg). MA71,89000.0,Ulzzang,Thời Trang Trẻ Em/Quần áo em bé/Bộ quần áo,6500,1773,4.8,2000,102,64,17,20,2200,1200,869,Thời Trang Trẻ Em
184,DirtyCoins Áo khoác Checkerboard Knit Cardigan - Black,764150.0,DIRTY COINS,Thời Trang Nữ/Áo len & Cardigan,322,89,5.0,111,2,0,0,0,113,42,36,Thời Trang Nữ
185,Áo Len Hàn chốt trên livestream (21-24h) mỗi ngày,59000.0,DIRTY COINS,Thời Trang Nữ/Áo len & Cardigan,4100,89963,4.8,1000,64,22,10,17,1200,843,786,Thời Trang Nữ
186,Bộ cổ bẻ phối màu 4 ô bé trai,65000.0,DIRTY COINS,Thời Trang Trẻ Em/Quần áo em bé/Bộ quần áo,36,153,4.0,1,0,1,0,0,2,0,0,Thời Trang Trẻ Em
187,"Bộ Nỉ Bông Đôi Mắt Có Mũ Cực Xinh Cho Bé Gái từ 6 -27kg, Bộ Nỉ Thu Đông Cho Bé Kids House",109000.0,DIRTY COINS,Thời Trang Trẻ Em/Trang phục bé gái/Bộ quần áo,1200,2316,4.8,274,29,14,4,1,322,147,100,Thời Trang Trẻ Em
188,Áo gile len trơn cổ tròn_A0242,219000.0,DIRTY COINS,Thời Trang Nữ/Áo/Khác,662,18,5.0,200,6,2,0,0,208,123,106,Thời Trang Nữ
189,"❀Hàng giao ngay❀8-14 tuổi, quần áo trẻ em, Áo Khoác Lông Cừu Dày Dặn Phong Cách Thời Trang Thu Đông Hàng Mới 2022 Dành Cho Bé Gái áo khoác trẻ em gái",240000.0,DIRTY COINS,Thời Trang Trẻ Em/Trang phục bé gái/Áo khoác nhẹ,170,5720,0.0,0,0,0,0,0,54,0,0,Thời Trang Trẻ Em
190,Áo Khoác Cadigan Len Trắng Cổ V Cài Cúc Áo Cadigan Len Trắng Tiểu Thư Trễ Vai Tay Bồng Mặc 2 Kiểu Hàng Quảng Châu Loại 1,199000.0,DIRTY COINS,Thời Trang Nữ/Áo len & Cardigan,194,6365,4.7,52,4,1,2,1,60,51,46,Thời Trang Nữ
191,[ HÌNH THẬT ] Áo sơmi croptop - Chân váy mini skirt,265000.0,DIRTY COINS,Thời Trang Nữ/Áo len & Cardigan,109,8,4.9,24,1,1,0,0,26,14,14,Thời Trang Nữ
192,"Bộ quần áo bé trai hot boy nơ cổ, Set áo polo dài tay cổ tim và quần dài bo gấu chất nỉ da cá cho bé 7-18 kg, SUN KID'S",115000.0,Gấu,Thời Trang Trẻ Em/Trang phục bé trai/Bộ quần áo,327,1175,4.9,113,6,1,1,0,121,61,46,Thời Trang Trẻ Em
193,Giày Thể Thao Trẻ Em Cho Bé Gái Cao Cấp Từ 4-12 Tuổi Dây Thít Phong Cách Thời Trang Kháng Khuẩn ( Giày A3 ),163000.0,Gấu,Thời Trang Trẻ Em/Giày dép bé gái/Giày thể thao,146,73,4.8,50,4,1,0,2,57,25,20,Thời Trang Trẻ Em
194,"Set sơ mi cho bé, áo thun bé trai phong cách Hàn Quốc quần jean co giãn mềm mịn BAOQUAN -Cam kết đẹp [XINT]",79420.0,Gấu,Thời Trang Trẻ Em/Trang phục bé trai/Bộ quần áo,2800,1939,0.0,0,0,0,0,0,231,0,0,Thời Trang Trẻ Em
195,Bộ Áo + Chân Váy Phồng Kiểu Công Chúa Châu Âu Thời Trang Cho Bé Gái 2022 Mới,153737.0,Gấu,Thời Trang Trẻ Em/Trang phục bé gái/Bộ quần áo,66,4738,4.9,47,0,2,0,0,13,21,9,Thời Trang Trẻ Em
196,"Bộ quần áo mùa hè dành cho bé trai 18-45kg mẫu ""WHY"". MA32.",76000.0,HY,Thời Trang Trẻ Em/Quần áo em bé/Bộ quần áo,896,4894,4.8,276,19,9,4,5,313,126,95,Thời Trang Trẻ Em
197,"Váy bé gái ALBERKIDS cổ phối nơ cho trẻ em 2,3,4,5,6,7,8,9,10,11,12 tuổi [V69]",245000.0,Alberkids,Thời Trang Trẻ Em/Trang phục bé gái/Váy/Đầm,552,15,5.0,161,3,1,0,0,165,73,56,Thời Trang Trẻ Em
198,Váy Bé Gái Công Chúa NHẬT HÀ Chất Thô Mềm Dáng Xòe Siêu Điệu Size Đại Từ 12-43kg,116000.0,NHẬT HÀ,Thời Trang Trẻ Em/Trang phục bé gái/Váy/Đầm,367,550,4.9,151,10,0,0,0,161,83,65,Thời Trang Trẻ Em
199,"Bộ Đồ Bé Trai , Bộ Đồ Thu Đông Bé Trai , Bé Gái . Cho Bé Từ 17-40Kg Chất Liệu Nỉ Dày Dặn . Phong Cách Thời Trang Cho Bé.",75200.0,NHẬT HÀ,Thời Trang Trẻ Em/Quần áo em bé/Bộ quần áo,486,3,4.4,81,15,11,4,6,117,58,25,Thời Trang Trẻ Em
200,Bộ Đầm Công Chúa Phong Cách Hàn Quốc Thời Trang Mùa Thu Mới Cho Bé Gái 3-5 - 8-10 - 12 Tuổi,265400.0,NHẬT HÀ,Thời Trang Trẻ Em/Trang phục bé gái/Váy/Đầm,424,142230,4.9,121,14,2,0,0,129,71,53,Thời Trang Trẻ Em
201,Bộ đồ dài tay họa tiết kẻ sọc thời trang xuân thu phong cách phương Tây cho bé gái (có bán lẻ),184354.5,NHẬT HÀ,Thời Trang Trẻ Em/Trang phục bé gái/Áo blazer,434,23478,4.4,80,8,4,5,8,105,57,40,Thời Trang Trẻ Em
202,"Bộ đồ bé trai, đồ bộ thu đông be trai, bé gái tilot hàn quốc cho bé 5-14 tuổi, mã sp TĐ 38-41",67000.0,NHẬT HÀ,Thời Trang Trẻ Em/Quần áo em bé/Bộ quần áo,2500,84,0.0,0,0,0,0,0,712,0,0,Thời Trang Trẻ Em
203,Bộ đồ bé trai 18-40kg. Quần áo trẻ em 5-14 tuổi tilot hàn quốc mã 190-193,46000.0,NHẬT HÀ,Thời Trang Trẻ Em/Quần áo em bé/Bộ quần áo,3200,3382,0.0,0,0,0,0,0,909,0,0,Thời Trang Trẻ Em
204,bộ len dành cho trẻ em từ 8-22kg. vải tự nhiên 100% kết hợp vs sợi len  có 5 màu lựa chọn,129350.0,NHẬT HÀ,Thời Trang Trẻ Em/Quần áo em bé/Bộ quần áo,325,3072,5.0,6,0,0,0,0,6,6,4,Thời Trang Trẻ Em
205,𝗺𝗶𝗲 𝘀𝘁𝘂𝗱𝗶𝗼 - SẴN Áo cardigan basic chất len dày dặn,290000.0,NHẬT HÀ,Thời Trang Nữ/Áo len & Cardigan,136,45,4.9,35,0,2,0,0,37,27,23,Thời Trang Nữ
206,Quần jeans dài ống xuông sành điệu dành cho bé gái,97650.0,NHẬT HÀ,Thời Trang Trẻ Em/Trang phục bé gái/Quần bò,437,1214,0.0,0,0,0,0,0,154,0,0,Thời Trang Trẻ Em
207,Váy bé gái Mykids váy thu đông cho bé set vintage trẻ em yếm nâu kèm áo dài tay hàng thiểt kế từ 6-40kg,147200.0,NHẬT HÀ,Thời Trang Trẻ Em/Trang phục bé gái/Váy/Đầm,277,2,4.9,105,3,1,1,1,111,77,56,Thời Trang Trẻ Em
208,"Set bộ quần áo thu đông trẻ em 14-45kg (4-14 tuổi) mẫu "" Snow Truth "".MA65",75000.0,NHẬT HÀ,Thời Trang Trẻ Em/Trang phục bé trai/Bộ quần áo,11300,142230,4.8,3100,210,97,36,44,3500,1600,1200,Thời Trang Trẻ Em
209,"Bộ thu đông bé trai, bộ quần áo dài tay kéo khóa GUC xanh in tràn sọc đỏ khỏe khoắn ( không kèm mũ) cho bé size 10-30kg",103000.0,NHẬT HÀ,Thời Trang Trẻ Em/Trang phục bé trai/Bộ quần áo,232,2,0.0,0,0,0,0,0,59,0,0,Thời Trang Trẻ Em
210,"Set bộ bé trai, áo chất cotton co giãn 4 chiều phối quần jean mềm cho bé trai mặc cực ngầu (có ảnh thật) [rawpo]",136000.0,NHẬT HÀ,Thời Trang Trẻ Em/Trang phục bé trai/Bộ quần áo,128,453,4.9,58,0,0,0,1,59,41,8,Thời Trang Trẻ Em
211,Bộ tăm gia đình gấu cho bé,50500.0,Gấu,Thời Trang Trẻ Em/Quần áo em bé/Bộ quần áo,120,28,0.0,0,0,0,0,0,32,0,0,Thời Trang Trẻ Em
